,ts_code,symbol,name,area,industry,list_date
2138,300677.SZ,300677,英科医疗,山东,医疗保健,20170721
2139,300678.SZ,300678,中科信息,四川,软件服务,20170728
2140,300679.SZ,300679,电连技术,深圳,元器件,20170731
2141,300680.SZ,300680,隆盛科技,江苏,汽车配件,20170725
2142,300681.SZ,300681,英搏尔,广东,汽车配件,20170725
2143,300682.SZ,300682,朗新科技,江苏,软件服务,20170801
2144,300683.SZ,300683,海特生物,湖北,生物制药,20170808
2145,300684.SZ,300684,中石科技,北京,化工原料,20171227
2146,300685.SZ,300685,艾德生物,福建,生物制药,20170802
2147,300686.SZ,300686,智动力,深圳,元器件,20170804
2148,300687.SZ,300687,赛意信息,广东,软件服务,20170803
2149,300688.SZ,300688,创业黑马,北京,文教休闲,20170810
2150,300689.SZ,300689,澄天伟业,深圳,元器件,20170809
2151,300690.SZ,300690,双一科技,山东,电气设备,20170808
2152,300691.SZ,300691,联合光电,广东,元器件,20170811
2153,300692.SZ,300692,中环环保,安徽,环境保护,20170821
2154,300693.SZ,300693,盛弘股份,深圳,电气设备,20170822
2155,300694.SZ,300694,蠡湖股份,江苏,汽车配件,20181015
2156,300695.SZ,300695,兆丰股份,浙江,汽车配件,20170908
2157,300696.SZ,300696,爱乐达,四川,航空,20170822
2158,300697.SZ,300697,电工合金,江苏,铜,20170907
2159,300698.SZ,300698,万马科技,浙江,通信设备,20170831
2160,300699.SZ,300699,光威复材,山东,化工原料,20170901
2161,300700.SZ,300700,岱勒新材,湖南,矿物制品,20170912
2162,300701.SZ,300701,森霸传感,河南,元器件,20170915
2163,300702.SZ,300702,天宇股份,浙江,化学制药,20170919
2164,300703.SZ,300703,创源股份,浙江,文教休闲,20170919
2165,300705.SZ,300705,九典制药,湖南,化学制药,20171010
2166,300706.SZ,300706,阿石创,福建,元器件,20170926
2167,300707.SZ,300707,威唐工业,江苏,专用机械,20171010
2168,300708.SZ,300708,聚灿光电,江苏,半导体,20171016
2169,300709.SZ,300709,精研科技,江苏,元器件,20171019
2170,300710.SZ,300710,万隆光电,浙江,通信设备,20171019
2171,300711.SZ,300711,广哈通信,广东,通信设备,20171101
2172,300712.SZ,300712,永福股份,福建,建筑工程,20171031
2173,300713.SZ,300713,英可瑞,深圳,电气设备,20171101
2174,300715.SZ,300715,凯伦股份,江苏,其他建材,20171026
2175,300716.SZ,300716,国立科技,广东,塑料,20171109
2176,300717.SZ,300717,华信新材,江苏,塑料,20171106
2177,300718.SZ,300718,长盛轴承,浙江,机械基件,20171106
2178,300719.SZ,300719,安达维尔,北京,航空,20171109
2179,300720.SZ,300720,海川智能,广东,电器仪表,20171106
2180,300721.SZ,300721,怡达股份,江苏,化工原料,20171115
2181,300722.SZ,300722,新余国科,江西,航空,20171110
2182,300723.SZ,300723,一品红,广东,化学制药,20171116
2183,300724.SZ,300724,捷佳伟创,深圳,专用机械,20180810
2184,300725.SZ,300725,药石科技,江苏,化学制药,20171110
2185,300726.SZ,300726,宏达电子,湖南,元器件,20171121
2186,300727.SZ,300727,润禾材料,浙江,化工原料,20171127
2187,300729.SZ,300729,乐歌股份,浙江,家居用品,20171201
2188,300730.SZ,300730,科创信息,湖南,软件服务,20171205
2189,300731.SZ,300731,科创新源,深圳,橡胶,20171208
2190,300732.SZ,300732,设研院,河南,建筑工程,20171212
2191,300733.SZ,300733,西菱动力,四川,汽车配件,20180116
2192,300735.SZ,300735,光弘科技,广东,通信设备,20171229
2193,300736.SZ,300736,百邦科技,北京,通信设备,20180109
2194,300737.SZ,300737,科顺股份,广东,其他建材,20180125
2195,300738.SZ,300738,奥飞数据,广东,电信运营,20180119
2196,300739.SZ,300739,明阳电路,深圳,元器件,20180201
2197,300740.SZ,300740,水羊股份,湖南,日用化工,20180208
2198,300741.SZ,300741,华宝股份,西藏,食品,20180301
2199,300742.SZ,300742,越博动力,江苏,汽车配件,20180508
2200,300743.SZ,300743,天地数码,浙江,IT设备,20180427
2201,300745.SZ,300745,欣锐科技,深圳,汽车配件,20180523
2202,300746.SZ,300746,汉嘉设计,浙江,建筑工程,20180525
2203,300747.SZ,300747,锐科激光,湖北,元器件,20180625
2204,300748.SZ,300748,金力永磁,江西,元器件,20180921
2205,300749.SZ,300749,顶固集创,广东,家居用品,20180925
2206,300750.SZ,300750,宁德时代,福建,电气设备,20180611
2207,300751.SZ,300751,迈为股份,江苏,专用机械,20181109
2208,300752.SZ,300752,隆利科技,深圳,元器件,20181130
2209,300753.SZ,300753,爱朋医疗,江苏,医疗保健,20181213
2210,300755.SZ,300755,华致酒行,云南,其他商业,20190129
2211,300756.SZ,300756,金马游乐,广东,专用机械,20181228
2212,300757.SZ,300757,罗博特科,江苏,专用机械,20190108
2213,300758.SZ,300758,七彩化学,辽宁,染料涂料,20190222
2214,300759.SZ,300759,康龙化成,北京,化学制药,20190128
2215,300760.SZ,300760,迈瑞医疗,深圳,医疗保健,20181016
2216,300761.SZ,300761,立华股份,江苏,农业综合,20190218
2217,300762.SZ,300762,上海瀚讯,上海,通信设备,20190314
2218,300763.SZ,300763,锦浪科技,浙江,电气设备,20190319
2219,300765.SZ,300765,新诺威,河北,食品,20190322
2220,300766.SZ,300766,每日互动,浙江,互联网,20190325
2221,300767.SZ,300767,震安科技,云南,橡胶,20190329
2222,300768.SZ,300768,迪普科技,浙江,软件服务,20190412
2223,300769.SZ,300769,德方纳米,深圳,化工原料,20190415
2224,300770.SZ,300770,新媒股份,广东,影视音像,20190419
2225,300771.SZ,300771,智莱科技,深圳,IT设备,20190422
2226,300772.SZ,300772,运达股份,浙江,电气设备,20190426
2227,300773.SZ,300773,拉卡拉,北京,软件服务,20190425
2228,300774.SZ,300774,倍杰特,北京,环境保护,20210804
2229,300775.SZ,300775,三角防务,陕西,航空,20190521
2230,300776.SZ,300776,帝尔激光,湖北,专用机械,20190517
2231,300777.SZ,300777,中简科技,江苏,化纤,20190516
2232,300778.SZ,300778,新城市,深圳,建筑工程,20190510
2233,300779.SZ,300779,惠城环保,山东,环境保护,20190522
2234,300780.SZ,300780,德恩精工,四川,机械基件,20190531
2235,300781.SZ,300781,因赛集团,广东,广告包装,20190606
2236,300782.SZ,300782,卓胜微,江苏,元器件,20190618
2237,300783.SZ,300783,三只松鼠,安徽,食品,20190712
2238,300785.SZ,300785,值得买,北京,互联网,20190715
2239,300786.SZ,300786,国林科技,山东,环境保护,20190723
2240,300787.SZ,300787,海能实业,江西,通信设备,20190815
2241,300788.SZ,300788,中信出版,北京,出版业,20190705
2242,300789.SZ,300789,唐源电气,四川,软件服务,20190828
2243,300790.SZ,300790,宇瞳光学,广东,电器仪表,20190920
2244,300791.SZ,300791,仙乐健康,广东,医疗保健,20190925
2245,300792.SZ,300792,壹网壹创,浙江,互联网,20190927
2246,300793.SZ,300793,佳禾智能,广东,IT设备,20191018
2248,300796.SZ,300796,贝斯美,浙江,化工原料,20191115
2249,300797.SZ,300797,钢研纳克,北京,电器仪表,20191101
2250,300798.SZ,300798,锦鸡股份,江苏,染料涂料,20191122
2251,300799.SZ,300799,左江科技,北京,软件服务,20191029
2252,300800.SZ,300800,力合科技,湖南,环境保护,20191106
2253,300801.SZ,300801,泰和科技,山东,化工原料,20191128
2254,300802.SZ,300802,矩子科技,上海,IT设备,20191114
2255,300803.SZ,300803,指南针,北京,软件服务,20191118
2256,300805.SZ,300805,电声股份,广东,广告包装,20191121
2257,300806.SZ,300806,斯迪克,江苏,塑料,20191125
2258,300807.SZ,300807,天迈科技,河南,软件服务,20191219
2259,300808.SZ,300808,久量股份,广东,家用电器,20191129
2260,300809.SZ,300809,华辰装备,江苏,机床制造,20191204
2261,300810.SZ,300810,中科海讯,北京,船舶,20191206
2262,300811.SZ,300811,铂科新材,深圳,元器件,20191230
2263,300812.SZ,300812,易天股份,深圳,专用机械,20200109
2264,300813.SZ,300813,泰林生物,浙江,医疗保健,20200114
2265,300814.SZ,300814,中富电路,深圳,元器件,20210812
2266,300815.SZ,300815,玉禾田,安徽,环境保护,20200123
2267,300816.SZ,300816,艾可蓝,安徽,环境保护,20200210
2268,300817.SZ,300817,双飞股份,浙江,机械基件,20200218
2269,300818.SZ,300818,耐普矿机,江西,专用机械,20200212
2270,300819.SZ,300819,聚杰微纤,江苏,化纤,20200312
2271,300820.SZ,300820,英杰电气,四川,电气设备,20200213
2272,300821.SZ,300821,东岳硅材,山东,化工原料,20200312
2273,300822.SZ,300822,贝仕达克,深圳,元器件,20200313
2274,300823.SZ,300823,建科机械,天津,专用机械,20200319
2275,300824.SZ,300824,北鼎股份,深圳,家用电器,20200619
2276,300825.SZ,300825,阿尔特,北京,汽车服务,20200327
2277,300826.SZ,300826,测绘股份,江苏,建筑工程,20200403
2278,300827.SZ,300827,上能电气,江苏,电气设备,20200410
2279,300828.SZ,300828,锐新科技,天津,铝,20200421
2280,300829.SZ,300829,金丹科技,河南,食品,20200422
2281,300830.SZ,300830,金现代,山东,软件服务,20200506
2282,300831.SZ,300831,派瑞股份,陕西,元器件,20200507
2283,300832.SZ,300832,新产业,深圳,医疗保健,20200512
2284,300833.SZ,300833,浩洋股份,广东,专用机械,20200520
2285,300835.SZ,300835,龙磁科技,安徽,元器件,20200525
2286,300836.SZ,300836,佰奥智能,江苏,专用机械,20200528
2287,300837.SZ,300837,浙矿股份,浙江,专用机械,20200605
2288,300838.SZ,300838,浙江力诺,浙江,电器仪表,20200608
2289,300839.SZ,300839,博汇股份,浙江,石油加工,20200630
2290,300840.SZ,300840,酷特智能,山东,服饰,20200708
2291,300841.SZ,300841,康华生物,四川,生物制药,20200616
2292,300842.SZ,300842,帝科股份,江苏,半导体,20200618
2293,300843.SZ,300843,胜蓝股份,广东,元器件,20200702
2294,300844.SZ,300844,山水比德,广东,建筑工程,20210813
2295,300845.SZ,300845,捷安高科,河南,软件服务,20200703
2296,300846.SZ,300846,首都在线,北京,软件服务,20200701
2297,300847.SZ,300847,中船汉光,河北,化工原料,20200709
2298,300848.SZ,300848,美瑞新材,山东,化工原料,20200720
2299,300849.SZ,300849,锦盛新材,浙江,塑料,20200710
2300,300850.SZ,300850,新强联,河南,机械基件,20200713
2301,300851.SZ,300851,交大思诺,北京,运输设备,20200717
2302,300852.SZ,300852,四会富仕,广东,元器件,20200713
2303,300853.SZ,300853,申昊科技,浙江,电器仪表,20200724
2304,300854.SZ,300854,中兰环保,深圳,环境保护,20210916
2305,300855.SZ,300855,图南股份,江苏,钢加工,20200723
2306,300856.SZ,300856,科思股份,江苏,化工原料,20200722
2307,300857.SZ,300857,协创数据,深圳,IT设备,20200727
2308,300858.SZ,300858,科拓生物,北京,食品,20200727
2310,300860.SZ,300860,锋尚文化,北京,文教休闲,20200824
2311,300861.SZ,300861,美畅股份,陕西,矿物制品,20200824
2312,300862.SZ,300862,蓝盾光电,安徽,电器仪表,20200824
2313,300863.SZ,300863,卡倍亿,浙江,汽车配件,20200824
2314,300864.SZ,300864,南大环境,江苏,环境保护,20200824
2315,300865.SZ,300865,大宏立,四川,专用机械,20200824
2316,300866.SZ,300866,安克创新,湖南,元器件,20200824
2317,300867.SZ,300867,圣元环保,福建,环境保护,20200824
2318,300868.SZ,300868,杰美特,深圳,通信设备,20200824
2319,300869.SZ,300869,康泰医学,河北,医疗保健,20200824
2320,300870.SZ,300870,欧陆通,深圳,元器件,20200824
2321,300871.SZ,300871,回盛生物,湖北,农业综合,20200824
2322,300872.SZ,300872,天阳科技,西藏,软件服务,20200824
2323,300873.SZ,300873,海晨股份,江苏,仓储物流,20200824
2324,300875.SZ,300875,捷强装备,天津,专用机械,20200824
2325,300876.SZ,300876,蒙泰高新,广东,化纤,20200824
2326,300877.SZ,300877,金春股份,安徽,纺织,20200824
2327,300878.SZ,300878,维康药业,浙江,中成药,20200824
2328,300879.SZ,300879,大叶股份,浙江,农用机械,20200901
2329,300880.SZ,300880,迦南智能,浙江,电器仪表,20200901
2330,300881.SZ,300881,盛德鑫泰,江苏,钢加工,20200901
2331,300882.SZ,300882,万胜智能,浙江,电器仪表,20200910
2332,300883.SZ,300883,龙利得,安徽,造纸,20200910
2333,300884.SZ,300884,狄耐克,福建,通信设备,20201112
2334,300885.SZ,300885,海昌新材,江苏,机械基件,20200910
2335,300886.SZ,300886,华业香料,安徽,化工原料,20200916
2336,300887.SZ,300887,谱尼测试,北京,综合类,20200916
2337,300888.SZ,300888,稳健医疗,深圳,医疗保健,20200917
2338,300889.SZ,300889,爱克股份,深圳,电气设备,20200916
2339,300890.SZ,300890,翔丰华,深圳,矿物制品,20200917
2340,300891.SZ,300891,惠云钛业,广东,化工原料,20200917
2341,300892.SZ,300892,品渥食品,上海,乳制品,20200924
2342,300893.SZ,300893,松原股份,浙江,汽车配件,20200924
2343,300894.SZ,300894,火星人,浙江,家用电器,20201231
2344,300895.SZ,300895,铜牛信息,北京,软件服务,20200924
2345,300896.SZ,300896,爱美客,北京,医疗保健,20200928
2346,300897.SZ,300897,山科智能,浙江,电器仪表,20200928
2347,300898.SZ,300898,熊猫乳品,浙江,乳制品,20201016
2348,300899.SZ,300899,上海凯鑫,上海,环境保护,20201016
2349,300900.SZ,300900,广联航空,黑龙江,航空,20201029
2350,300901.SZ,300901,中胤时尚,浙江,服饰,20201029
2351,300902.SZ,300902,国安达,福建,专用机械,20201029
2352,300903.SZ,300903,科翔股份,广东,元器件,20201105
2353,300905.SZ,300905,宝丽迪,江苏,塑料,20201105
2354,300906.SZ,300906,日月明,江西,专用机械,20201105
2355,300907.SZ,300907,康平科技,江苏,电气设备,20201118
2356,300908.SZ,300908,仲景食品,河南,食品,20201123
2357,300909.SZ,300909,汇创达,深圳,元器件,20201118
2358,300910.SZ,300910,瑞丰新材,河南,化工原料,20201127
2359,300911.SZ,300911,亿田智能,浙江,家用电器,20201203
2360,300912.SZ,300912,凯龙高科,江苏,环境保护,20201207
2361,300913.SZ,300913,兆龙互连,浙江,电气设备,20201207
2362,300915.SZ,300915,海融科技,上海,食品,20201202
2363,300916.SZ,300916,朗特智能,深圳,元器件,20201202
2364,300917.SZ,300917,特发服务,深圳,房产服务,20201221
2365,300918.SZ,300918,南山智尚,山东,纺织,20201222
2366,300919.SZ,300919,中伟股份,贵州,电气设备,20201223
2367,300920.SZ,300920,润阳科技,浙江,塑料,20201225
2368,300921.SZ,300921,南凌科技,深圳,互联网,20201222
2369,300922.SZ,300922,天秦装备,河北,专用机械,20201225
2370,300923.SZ,300923,研奥股份,吉林,运输设备,20201224
2371,300925.SZ,300925,法本信息,深圳,软件服务,20201230
2372,300926.SZ,300926,博俊科技,江苏,汽车配件,20210107
2373,300927.SZ,300927,江天化学,江苏,化工原料,20210107
2374,300928.SZ,300928,华安鑫创,北京,汽车配件,20210106
2375,300929.SZ,300929,华骐环保,安徽,环境保护,20210120
2376,300930.SZ,300930,屹通新材,浙江,小金属,20210121
2377,300931.SZ,300931,通用电梯,江苏,运输设备,20210121
2378,300932.SZ,300932,三友联众,广东,电气设备,20210122
2379,300933.SZ,300933,中辰股份,江苏,电气设备,20210122
2380,300935.SZ,300935,盈建科,北京,软件服务,20210120
2381,300936.SZ,300936,中英科技,江苏,元器件,20210126
2382,300937.SZ,300937,药易购,四川,医药商业,20210127
2383,300938.SZ,300938,信测标准,深圳,综合类,20210127
2384,300939.SZ,300939,秋田微,深圳,元器件,20210128
2385,300940.SZ,300940,南极光,深圳,元器件,20210203
2386,300941.SZ,300941,创识科技,福建,软件服务,20210209
2387,300942.SZ,300942,易瑞生物,深圳,生物制药,20210209
2388,300943.SZ,300943,春晖智控,浙江,机械基件,20210210
2389,300945.SZ,300945,曼卡龙,浙江,服饰,20210210
2390,300946.SZ,300946,恒而达,福建,机械基件,20210208
2391,300947.SZ,300947,德必集团,上海,综合类,20210210
2392,300948.SZ,300948,冠中生态,山东,环境保护,20210225
2393,300949.SZ,300949,奥雅设计,深圳,建筑工程,20210226
2394,300950.SZ,300950,德固特,山东,专用机械,20210303
2395,300951.SZ,300951,博硕科技,深圳,元器件,20210226
2396,300952.SZ,300952,恒辉安防,江苏,纺织,20210311
2397,300953.SZ,300953,震裕科技,浙江,机械基件,20210318
2398,300955.SZ,300955,嘉亨家化,福建,日用化工,20210324
2399,300956.SZ,300956,英力股份,安徽,IT设备,20210326
2400,300957.SZ,300957,贝泰妮,云南,日用化工,20210325
2401,300958.SZ,300958,建工修复,北京,环境保护,20210329
2402,300959.SZ,300959,线上线下,江苏,电信运营,20210322
2403,300960.SZ,300960,通业科技,深圳,运输设备,20210329
2404,300961.SZ,300961,深水海纳,深圳,环境保护,20210330
2405,300962.SZ,300962,中金辐照,深圳,综合类,20210409
2406,300963.SZ,300963,中洲特材,上海,小金属,20210409
2407,300964.SZ,300964,本川智能,江苏,元器件,20210805
2408,300965.SZ,300965,恒宇信通,北京,航空,20210402
2409,300966.SZ,300966,共同药业,湖北,化学制药,20210409
2410,300967.SZ,300967,晓鸣股份,宁夏,农业综合,20210413
2411,300968.SZ,300968,格林精密,广东,元器件,20210415
2412,300969.SZ,300969,恒帅股份,浙江,汽车配件,20210412
2413,300970.SZ,300970,华绿生物,江苏,种植业,20210412
2414,300971.SZ,300971,博亚精工,湖北,机械基件,20210415
2415,300972.SZ,300972,万辰生物,福建,种植业,20210419
2416,300973.SZ,300973,立高食品,广东,食品,20210415
2417,300975.SZ,300975,商络电子,江苏,商贸代理,20210421
2418,300976.SZ,300976,达瑞电子,广东,元器件,20210419
2419,300977.SZ,300977,深圳瑞捷,深圳,建筑工程,20210420
2420,300978.SZ,300978,东箭科技,广东,汽车配件,20210426
2421,300979.SZ,300979,华利集团,广东,服饰,20210426
2422,300980.SZ,300980,祥源新材,湖北,塑料,20210421
2423,300981.SZ,300981,中红医疗,河北,医疗保健,20210427
2424,300982.SZ,300982,苏文电能,江苏,建筑工程,20210427
2425,300983.SZ,300983,尤安设计,上海,建筑工程,20210420
2426,300984.SZ,300984,金沃股份,浙江,机械基件,20210618
2427,300985.SZ,300985,致远新能,吉林,汽车配件,20210429
2428,300986.SZ,300986,志特新材,江西,铝,20210430
2429,300987.SZ,300987,川网传媒,四川,互联网,20210511
2430,300988.SZ,300988,津荣天宇,天津,机械基件,20210512
2431,300989.SZ,300989,蕾奥规划,深圳,建筑工程,20210507
2432,300990.SZ,300990,同飞股份,河北,专用机械,20210512
2433,300991.SZ,300991,创益通,深圳,元器件,20210520
2434,300992.SZ,300992,泰福泵业,浙江,专用机械,20210525
2435,300993.SZ,300993,玉马遮阳,山东,家居用品,20210524
2436,300994.SZ,300994,久祺股份,浙江,文教休闲,20210812
2437,300995.SZ,300995,奇德新材,广东,塑料,20210526
2438,300996.SZ,300996,普联软件,山东,软件服务,20210603
2439,300997.SZ,300997,欢乐家,广东,软饮料,20210602
2440,300998.SZ,300998,宁波方正,浙江,汽车配件,20210602
2441,300999.SZ,300999,金龙鱼,上海,食品,20201015
2442,301000.SZ,301000,肇民科技,上海,汽车配件,20210528
2443,301001.SZ,301001,凯淳股份,上海,互联网,20210528
2444,301002.SZ,301002,崧盛股份,深圳,电气设备,20210607
2445,301003.SZ,301003,江苏博云,江苏,塑料,20210601
2446,301004.SZ,301004,嘉益股份,浙江,家居用品,20210625
2447,301005.SZ,301005,超捷股份,上海,汽车配件,20210601
2448,301006.SZ,301006,迈拓股份,江苏,电器仪表,20210607
2449,301007.SZ,301007,德迈仕,辽宁,汽车配件,20210616
2450,301008.SZ,301008,宏昌科技,浙江,家用电器,20210611
2451,301009.SZ,301009,可靠股份,浙江,造纸,20210617
2452,301010.SZ,301010,晶雪节能,江苏,其他建材,20210618
2453,301011.SZ,301011,华立科技,广东,文教休闲,20210617
2454,301012.SZ,301012,扬电科技,江苏,电气设备,20210622
2455,301013.SZ,301013,利和兴,深圳,专用机械,20210629
2456,301015.SZ,301015,百洋医药,山东,医药商业,20210630
2457,301016.SZ,301016,雷尔伟,江苏,运输设备,20210630
2458,301017.SZ,301017,漱玉平民,山东,医药商业,20210705
2459,301018.SZ,301018,申菱环境,广东,专用机械,20210707
2460,301019.SZ,301019,宁波色母,浙江,塑料,20210628
2461,301020.SZ,301020,密封科技,山东,机械基件,20210706
2462,301021.SZ,301021,英诺激光,深圳,元器件,20210706
2463,301022.SZ,301022,海泰科,山东,专用机械,20210702
2464,301023.SZ,301023,江南奕帆,江苏,电气设备,20210707
2465,301024.SZ,301024,霍普股份,上海,建筑工程,20210728
2466,301025.SZ,301025,读客文化,上海,出版业,20210719
2467,301026.SZ,301026,浩通科技,江苏,小金属,20210716
2468,301027.SZ,301027,华蓝集团,广西,建筑工程,20210715
2469,301028.SZ,301028,东亚机械,福建,专用机械,20210720
2470,301029.SZ,301029,怡合达,广东,机械基件,20210723
2471,301030.SZ,301030,仕净科技,江苏,环境保护,20210722
2472,301031.SZ,301031,中熔电气,陕西,电气设备,20210715
2473,301032.SZ,301032,新柴股份,浙江,机械基件,20210722
2474,301033.SZ,301033,迈普医学,广东,医疗保健,20210726
2475,301035.SZ,301035,润丰股份,山东,农药化肥,20210728
2476,301036.SZ,301036,双乐股份,江苏,染料涂料,20210729
2477,301037.SZ,301037,保立佳,上海,化工原料,20210730
2478,301038.SZ,301038,深水规院,深圳,建筑工程,20210804
2479,301039.SZ,301039,中集车辆,深圳,汽车整车,20210708
2480,301040.SZ,301040,中环海陆,江苏,机械基件,20210803
2481,301041.SZ,301041,金百泽,深圳,元器件,20210811
2482,301042.SZ,301042,安联锐视,广东,电器仪表,20210805
2483,301043.SZ,301043,绿岛风,广东,机械基件,20210811
2484,301045.SZ,301045,天禄科技,江苏,元器件,20210813
2485,301046.SZ,301046,能辉科技,上海,新型电力,20210817
2486,301047.SZ,301047,义翘神州,北京,医疗保健,20210816
2487,301048.SZ,301048,金鹰重工,湖北,运输设备,20210818
2488,301049.SZ,301049,超越科技,安徽,环境保护,20210824
2489,301050.SZ,301050,雷电微力,四川,航空,20210824
2490,301051.SZ,301051,信濠光电,深圳,元器件,20210827
2491,301052.SZ,301052,果麦文化,浙江,出版业,20210830
2492,301053.SZ,301053,远信工业,浙江,专用机械,20210901
2493,301055.SZ,301055,张小泉,浙江,家居用品,20210906
2494,301056.SZ,301056,森赫股份,浙江,运输设备,20210907
2495,301057.SZ,301057,汇隆新材,浙江,化工原料,20210909
2496,301058.SZ,301058,中粮工科,江苏,建筑工程,20210909
2497,301059.SZ,301059,金三江,广东,化工原料,20210913
2498,301060.SZ,301060,兰卫医学,上海,医疗保健,20210913
2499,301061.SZ,301061,匠心家居,江苏,家居用品,20210913
2500,301062.SZ,301062,上海艾录,上海,广告包装,20210914
2501,301063.SZ,301063,海锅股份,江苏,电气设备,20210924
2502,301065.SZ,301065,本立科技,浙江,化工原料,20210914
2503,301066.SZ,301066,万事利,浙江,纺织,20210922
2504,301067.SZ,301067,显盈科技,深圳,元器件,20210922
2505,301068.SZ,301068,大地海洋,浙江,环境保护,20210928
2506,301069.SZ,301069,凯盛新材,山东,化工原料,20210927
2507,301070.SZ,301070,开勒股份,上海,机械基件,20210923
2508,301071.SZ,301071,力量钻石,河南,矿物制品,20210924
2509,301072.SZ,301072,中捷精工,江苏,汽车配件,20210929
2510,301073.SZ,301073,君亭酒店,浙江,酒店餐饮,20210930
2511,301075.SZ,301075,多瑞医药,西藏,化学制药,20210929
2512,301076.SZ,301076,新瀚新材,江苏,化工原料,20211011
2513,301077.SZ,301077,星华反光,浙江,化工原料,20210930
2514,301078.SZ,301078,孩子王,江苏,其他商业,20211014
2515,301079.SZ,301079,邵阳液压,湖南,机械基件,20211019
2516,301080.SZ,301080,百普赛斯,北京,医疗保健,20211018
2517,301081.SZ,301081,严牌股份,浙江,环境保护,20211020
2518,301082.SZ,301082,久盛电气,浙江,电气设备,20211027
2519,301083.SZ,301083,百胜智能,江西,专用机械,20211021
2520,301085.SZ,301085,亚康股份,北京,软件服务,20211018
2521,301086.SZ,301086,鸿富瀚,深圳,元器件,20211020
2522,301087.SZ,301087,可孚医疗,湖南,医疗保健,20211025
2523,301088.SZ,301088,戎美股份,江苏,服饰,20211028
2524,301089.SZ,301089,拓新药业,河南,化学制药,20211027
2525,301090.SZ,301090,华润材料,江苏,化工原料,20211026
2526,301091.SZ,301091,深城交,深圳,建筑工程,20211029
2527,301092.SZ,301092,争光股份,浙江,化工原料,20211102
2528,301093.SZ,301093,华兰股份,江苏,医疗保健,20211101
2529,301098.SZ,301098,C金埔,江苏,建筑工程,20211112
2530,301118.SZ,301118,N恒光,湖南,化工原料,20211118
2531,301128.SZ,301128,强瑞技术,深圳,专用机械,20211110
2532,301129.SZ,301129,瑞纳智能,安徽,电器仪表,20211102
2533,301149.SZ,301149,隆华新材,山东,化工原料,20211110
2534,301169.SZ,301169,零点有数,北京,软件服务,20211103
2535,301178.SZ,301178,C天亿马,广东,软件服务,20211112
2536,301180.SZ,301180,C万祥,江苏,元器件,20211116
2537,301185.SZ,301185,鸥玛软件,山东,软件服务,20211119
2538,301188.SZ,301188,力诺特玻,山东,玻璃,20211111
2539,430047.BJ,430047,诺思兰德,,,20201124
2540,430090.BJ,430090,同辉信息,,,20210809
2541,430198.BJ,430198,微创光电,,,20200727
2542,430418.BJ,430418,苏轴股份,,,20200727
2543,430489.BJ,430489,佳先股份,,,20200727
2544,430510.BJ,430510,丰光精密,,,20201228
2545,600000.SH,600000,浦发银行,上海,银行,19991110
2546,600004.SH,600004,白云机场,广东,机场,20030428
2547,600006.SH,600006,东风汽车,湖北,汽车整车,19990727
2548,600007.SH,600007,中国国贸,北京,园区开发,19990312
2549,600008.SH,600008,首创环保,北京,环境保护,20000427
2550,600009.SH,600009,上海机场,上海,机场,19980218
2551,600010.SH,600010,包钢股份,内蒙,普钢,20010309
2552,600011.SH,600011,华能国际,北京,火力发电,20011206
2553,600012.SH,600012,皖通高速,安徽,路桥,20030107
2554,600015.SH,600015,华夏银行,北京,银行,20030912
2555,600016.SH,600016,民生银行,北京,银行,20001219
2556,600017.SH,600017,日照港,山东,港口,20061017
2557,600018.SH,600018,上港集团,上海,港口,20061026
2558,600019.SH,600019,宝钢股份,上海,普钢,20001212
2559,600020.SH,600020,中原高速,河南,路桥,20030808
2560,600021.SH,600021,上海电力,上海,火力发电,20031029
2561,600022.SH,600022,山东钢铁,山东,普钢,20040629
2562,600023.SH,600023,浙能电力,浙江,火力发电,20131219
2563,600025.SH,600025,华能水电,云南,水力发电,20171215
2564,600026.SH,600026,中远海能,上海,水运,20020523
2565,600027.SH,600027,华电国际,山东,火力发电,20050203
2566,600028.SH,600028,中国石化,北京,石油加工,20010808
2567,600029.SH,600029,南方航空,广东,空运,20030725
2568,600030.SH,600030,中信证券,深圳,证券,20030106
2569,600031.SH,600031,三一重工,北京,工程机械,20030703
2570,600032.SH,600032,浙江新能,浙江,新型电力,20210525
2571,600033.SH,600033,福建高速,福建,路桥,20010209
2572,600035.SH,600035,楚天高速,湖北,路桥,20040310
2573,600036.SH,600036,招商银行,深圳,银行,20020409
2574,600037.SH,600037,歌华有线,北京,影视音像,20010208
2575,600038.SH,600038,中直股份,黑龙江,航空,20001218
2576,600039.SH,600039,四川路桥,四川,建筑工程,20030325
2577,600048.SH,600048,保利发展,广东,全国地产,20060731
2578,600050.SH,600050,中国联通,北京,电信运营,20021009
2579,600051.SH,600051,宁波联合,浙江,综合类,19970410
2580,600052.SH,600052,浙江广厦,浙江,影视音像,19970415
2581,600053.SH,600053,九鼎投资,江西,多元金融,19970418
2582,600054.SH,600054,黄山旅游,安徽,旅游景点,19970506
2583,600055.SH,600055,万东医疗,北京,医疗保健,19970519
2584,600056.SH,600056,中国医药,北京,医药商业,19970515
2585,600057.SH,600057,厦门象屿,福建,仓储物流,19970604
2586,600058.SH,600058,五矿发展,北京,商贸代理,19970528
2587,600059.SH,600059,古越龙山,浙江,红黄酒,19970516
